li shuang shuang	Lu Ren! Li Zhun? Zhang Ruifang, Zhong Xinghuo, Zhang Wenrong, Li Kanger, Zhao Shuyin, Liu Fei, Zhi Shiming, Cui Wenshun, Ma Ji, Cao Duo, Li Baoluo, Shao Li, Shi Yuan, Maolu! Zhu Jing (Photography) , Zhong Yongqing (Artist), Xiang Yi (Composer), Chen Jinrong (Recording), Shen Chuanti (Editing), Wang Hanyong (Makeup), Wu Yigong (Director Assistant), Hu Chengyi (Director Assistant), Wu Chengyong (Producer).
hong lou meng	Cen Fan! Xu Jin? Xu Yulan, Wang Wenjuan, Lu Ruiying, Jin Caifeng, Zhou Baokui, Xu Tianhong, Chen Lanfang, Zheng Zhongmei, Meng Liying, Tang Yueying, Shen Zhengxin, Qian Miaohua, Zhu Juxiang, Zhu Yukun, Cao Yindi, Xiong Weixin, Xiao Chunfang, Zhang Dongjuan, Zhang Juanli , Jiang Minli, Wang Peizhen, Shen Hongxiao! Zhu Shilin (art director), Chen Zhenxiang (photography), Hu Zhuoyun (artist), Zhang Xibai (artist), Gu Zhenya (composition), Lu Zhongbo (recording), Han Xiongfei (producer), Wu Shaowei (producer) ), Cao Youguang (stunt design), Mei Yunxi (stunt photography), Chen Xiangxing (editing), Le Yuhou (makeup), Yao Yongfu (makeup), Ni Yuexin (makeup), Pan Ben (director assistant), Huang Chen (director Assistant), Huang Bingxi (painting scene), Shanghai Yue Opera No. 2 Troupe (performance, performance), Wu Chen (stage director), Zhong Min (stage director).
bi yu zan	Wu Yonggang! Wu Yonggang? Jin Caifeng, Zhou Baokui, Wei Fengjuan, Zhang Huijuan, Mi Yutang, Shen Zhengxin, Chen Shaochun, Qian Miaohua, Zheng Zhongmei, Zheng Caijun, Ding Xiaofu! Luo Congzhou (photography), Peng Enli (photography), Zhang Xibai (artist), Wu Jianghai ( Recording), Zhou Hengliang (recording), Shen Tianyin (producer), Wu Shaowei (producer), Zhao Huanzhang (assistant director), Le Yuhou (makeup), Zhang Anlin (makeup), Zhu Chaosheng (editing), Huang Bingxi (painting scene), Zhang Yuanding (painting scene), Ge Yongliang (stunt design), Kong Jicheng (photography), Huang Sha (stage director), Li Zhichuan (music arranger), Li Zhigen (drumman), Shanghai Yue Opera Troupe No. 2 (performance and accompaniment).
mo shu shi de qi yu	Sang Hu! Wang Lian, Chen Gongmin, Sang Hu? Chen Qiang, Han Fei, Cheng Zhi, Sun Jinglu, Gu Jianping, Shi Yuan, Shi Jiufeng, Sun Yongping, Wang Gong, Zhou Yiqin, Zheng Min, Shi Ling, Jin Zhaoqu, Li Tianji, Guan Hongda, Yu Chong Cha Xiangkang (photography), Liu Fan (artist), Cai Xileng (artist), Wang Yunjie (composition), Huang Dongping (recording), Zhu Jinshun (editing), Ni Yifei (makeup), Chen Yun (makeup), Liang Tingduo ( Director Assistant), Zhang Xiufang (Director Assistant), Hu Shanshu (Producer), Shanghai Film Orchestra (Performer), Chen Chuanxi (Conductor).
nv li fa shi	Ding Ran! Qian Dingde, Ding Ran? Wang Danfeng, Han Fei, Gu Yelu, Xie Yibing, Gao Xue, Ma Ji, Gao Xiaoou, Yue Lu, Shi Ling, Yang Gongmin, Jiang Yifang, Luo Yutao! Shen Xilin (Photography), He Ruiji ( Artist), Yang Shuzheng (composition), Zhu Weigang (recording), Zhang Liqun (editing), Wang Tiebin (makeup), Deng Yimin (director assistant), Chai Yixin (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
liao yuan	Zhang Junxiang, Gu Jizhi! Peng Yonghui, Li Hongxin? Wang Shangxin, Wang Xiyan, Wei Heling, Zhu Xijuan, Qi Heng, Lu Shan, Kangtai, Tieniu, Jiang Shan, Gao Xue, Zhang Hongxin, Niu Ben, Yu Guichun, Deng Nan, Ye Gao, Yang Mengchang, Zheng Min , Zhang Yan, Yu Fei, Han Tao, Gu Yelu, Feng Qi, Di Fan! Zhou Daming (Photographer), Zhang Hanchen (Artist), Huang Zhun (Composer), Shen Tiehou (Composer), Yuan Qingyu (Recording), Wang Jie (Director) Assistant), Zhang Jiashan (Editing), Xu Ziqiang (Makeup), Dai Shengchao (Stunt Photography), Jiang Yisu (Stunt Design), Ding Li (Producer), Mo Huiqian (Producer), Shanghai Film Orchestra (Performance) , Chen Chuanxi (conductor).
da li 、 xiao li he lao li	Xie Jin! Yu Ling, Ye Ming, Xie Jin, Liang Yanjing, Wu Li, Jiang Rongquan? Liu Xiasheng, Yao Debing, Fan Haha, Guan Hongda, Wen Binbin, Yu Xiangming, Zhang Xiaoling, You Jia, Nunniang, Wang Ziping, Wang Zongliang, Jiang Tianliu, Ren Zhengjia , Wang Xiaogang, Shi Xiaoman, Fu Mingzheng, Sun Wenzheng! Lu Junfu (photography), Wang Yuebai (artist), Wu Yingju (composition), Gong Jianqing (recording), Zhang Qizheng (sports director), Chen Chan (director assistant), Ding Li (production director) ), Xu Jingda (animation design), Wu Shumeng (editing), Li Ping (makeup), Shanghai Film Orchestra (performance), Chen Chuanxi (conductor).
dong jin xu qu	Hua Chun! Gu Baozhang, So Yunping? Li Yan, Zhang Zhongying, Yu Chunmian, Wang Linjia, Zhou Zhengyu, Yang Zhaoquan, Liu Lei, Zhang Xian, Wen Budong, Zhang Lifa, Peng Qiyu, Bai Gang, Wang Wang, Wei Qiming, Li Enqi, Cong Zhijun , Wang Xiaozhong, Zhang Zhang, Shi Wei! Wei Linyue (photography), Xu Run (art), Shen Yawei (composition), Zhang Mulu (composition), He Baoding (recording), Gong Mei (stunt design), Xie Sizong (stunt photography), Li Hongquan (Makeup), Chen Guoqiang (Editing), Su Fan (Associate Director), Yin Qiaofang (Assistant Cinematography), Li Wenhu (Assistant Director), Jiang Yaguang (Producer), Zhang Zhiying (Producer), Central Orchestra (Performer), Zhang Kongfan (conduct), Qiuli (conduct).
ge lia hao	Yan Jizhou! Suo Yunping, Bai Wen? Zhang Liang, Zhang Liang, Zhang Yongshou, Xing Jitian, Wang Xingang, Jia Shisong, Li Huijian, Liu Jiaojiao, Huo Deji, Qu Yun, Wu Fan, Yan Xiaopeng, Yu Chunmian, Wang Lianhai , Zhao Xuemin! Zhang Dongliang (photography), Chen Ruijun (photography), Zhang Zheng (artist), Li Weicai (composition), He Baoding (recording), Jing Mukui (assistant director), Zhang Zhichu (producer), He Ru (special effects Photography), Hua Bin (editing), Song and Dance Troupe of the Air Force Political Arts Troupe (performance), Feng Guangtao (conductor).
huai shu zhuang	Wang Ping! Hu Ke? Hu Peng, Kong Rui, Ge Zhenbang, Che Yi, Jiang Zeshan, Feng Xiangru, An Qi, Zhao Yuxiu, Ma Zhigang, Yang Chengxuan, Gao Jialin, Jia Su&#39;e, Zhou Guoqi, Sun Qipeng, Zhao Qiming, Feng Zhi! Cai Jiwei (photographer), Kou Honglie (Artist), Chen Geng (Composer), Wu Hanbiao (Recording), Gu Dexian (Associate Director), Gao Jiuling (Associate Cinematography), Yan Bijun (Makeup), Luo Yu (Editing), Ma Wanliang (Producer), People&#39;s Liberation Army Comrades Art Troupe (Performance) , Tang Jiang (conductor), Chinese People&#39;s Liberation Army Comrades in Arms Art Troupe (performance).
di lei zhan	Tang Yingqi, Xu Da, Wu Jianhai! Liu Qihui, Qu Hongchao, Chen Guangsheng? Bai Dajun, Zhang Changrui, Wu Jianhai, Zhang Jie, Zhang Hanyin, Lu Zaiyun, Tian Zhixia, Yang Yaqin, Dong Yuanfu, Xu Fuchang, Sui Hongqi, Lin Huating, Mou Changling, Wang Yuyao! ), Cha Sen (photography), Mai Yi (art artist), Li Tongshu (composition), Li Yansheng (composition), Hou Shenkang (recording), Wang Yaonan (military advisor), Wang Jieqing (military advisor), Zhong Yue (special effects photography), Jia Shisong ( Commentary), Shen Bingfeng (editing), Huang Songgui (producer), Xinying Orchestra (performer), Feng Guangtao (conductor), Chinese People&#39;s Liberation Army Qianwei Drama Troupe (performer).
e er duo si feng bao	Hao Guang! Yun Zhaoguang? Wen Xiying, Wen Xiying, Chang Wenzhi, Yang Wei, Wang Xiaotang, Liu Jiyun, Yuan Xia, Sang Ping, Liu Jiang, Han Mei, Liu Lei, Meng Qingfang, Tian Lie! Kou Jiwen (photography), Liu Ying (photography), Fang Xuzhi (artist) ), Liu Jingsheng (Artist), Tong Fu (Composer), Li Yaodong (Composer), Li Yan (Recording), Wang Tielin (Editing), Tong Xiangtian (Stunt Design), Wang Zhang (Stunt Cinematography), Xu Chao (Associate Director), Yin Qiaofang (Associate Cinematographer), Chen Weiming (Producer), Wang Yongguo (Stage Director), Lu Qingshuang (Solo), New Film Orchestra (Performer), Feng Guangtao (Conductor).
bi hai dan xin	Wang Bing! Liang Xin? Li Changhua, Tian Hua, Feng Yifu, Shi Cunyu, Li Tingxiu, Li Wanwan, Zhang Dali, Su Youlin, Wen You, An Ran, Liang Wen! Chen Jun (photography), Jiang Zhenkui (artist), Leng Bin ( Composer), Li Lin (Recording), Guo Jianwen (Military Advisor), Lu Xiangyun (Military Advisor), Liu Shixiang (Military Advisor), Cheng Fakan (Military Advisor), Gong Mei (Stunt Design), Xie Sizong (Stunt Photography), Chen Guoqiang (Editing), Su Fan (Associate Director), Zhu Lutong (Associate Cinematographer), Zhao Song (Assistant Director), Wang Guoliang (Stage Director), Li Jianye (Stage Director), Yang Qingwei (Producer Director), Chorus Team of the Central Orchestra Symphony Orchestra (playing), the chorus of the Symphony Orchestra of the Central Orchestra (singing), Han Zhongjie (conducting).
ying xiong tan ke shou	Li Ang! Zhou Jianhua? Wang Ren, Gao Baocheng, Zhao Ruping, Zhang Lianfu, Zhang Kefang, Li Po, Xing Jitian, Li Jiufang, Liu Jiaojiao, Ma Chenxi, Qu Yun, Wan Diqing, Pang Wanling, Wei Jia! Xue Boqing (Photographer), Zheng Tuo (Artist), Fu Gengchen (Composer), Hou Shenkang (Recording), Wang Chao (Military Advisor), Yi Ming (Associate Cinematography), Wei Long (Associate Director), Ji Xing (Editing), Tong Xiangtian (Stunt Design), He Ru ( Stunt Photography), Li Jiaju (Stage Director), Deng Fang (Producer), Central Orchestra Symphony Orchestra (performer), Zhang Kongfan (conductor).
han jiang hua si jin	Tan Youliu! Wei Qiguang, Yang Yueyuan, Zheng Wenfeng? Lin Mingcai, Ma Jingyin, Ke Lizheng, Huang Tianhe, Chen Mucheng, Li Xinji, Yang Yonghe, Zhang Changcheng, Zhu Chuzhen, Xu Yongshu, Weng Miaohui, Yi Xishen, Chen Shuiquan, Zheng Qiangfa! Jiang Shi (Cinematography), Ge Xingye (Artist), Lin Guang (Recording), Lu Kan (Stage Director), Gu Jiadong (Stunt Effects), Zhang Yunqiao (Stunt Effects), Li Min (Editing), Lin Yingying (Editing), Kong Lingqi (Makeup) ), Wang Lichen (Makeup), Zhuang Haihong (Lighting), Wang Dingkun (Lighting), Chen Xingrong (Setting), Lan Gu (Assistant Director), Li Ming (Assistant Director), Wu Feng (Opera Director), Lin Jiating (Composer ), Chen Meisong (composition), Zheng Yibiao (stage director), Yang Guangquan (composition).
nan hai chao	Cai Chusheng, Wang Weiyi! Cai Chusheng, Chen Canyun, Wang Weiyi? Wu Wenhua, Zhang Zheng, Gao Hong, Jiang Rui, Chen Tianzong, Tan Yiyuan, Shi Xiaoman, Shi Xiaoman, Wang Mei, Wang Xian, Lu Songlin, Luo Ling, Yao Now Five, Fang Lili, Zheng Hong, Zhang Yueki, Sun Changrui! Li Shengwei (photography), Huang Chong (art), Lu Zhongren (composition), Huang Jinpei (composition), Deng Qinghua (recording), Wang Yunhui (assistant cinematography), Liu Xin (assistant director ), Zhu Fugen (scene production), Huang Peihua (makeup), Tan Qinglong (editing), Gu Jiadong (stunt effects), Ye Bu (producer), Au Da (producer), Chung Kwok Jen (play director), Guangzhou Orchestra (performer) , Pearl Shadow National Orchestra (performer), Lu Zhongren (conductor), Huang Jinpei (conductor).
qi wang qiu jiang	Tao Jin! Tao Jin, Huang Yiqing, Xiao Yansheng, Chen Baoxiang, Yang Qixiang? Arranger), Wang Zhongxuan (recording), Rao Shuzhi (Chinese opera music arrangement), Luo Xuan (Chinese opera music arrangement), Fan Sixiang (Chinese opera music arrangement), Guan Shiluan (Chinese opera music arrangement), Han Kechao (assistant photography), Li Keng (Associate Director), Sin Bik-ying (Director Assistant), Gu Jiadong (Stunt Design), Dan Hua (Stunt Photography), Tan Qinglong (Editing), Wu Wenming (Setting), Kong Lingqi (Makeup), Ren Fengyi (Costume), Zhuang Haihong (Lighting) , Lu Kan (director of drama), Ling Lin (director of production).
hong ye ti shi	Zhang Ke! Ge Yang, Shi Ping? Wang Yingrong, Lu Qiongyu, Chen Hua, Zheng Zhenming, Wang Huangwen, Tan Feifei, Li Changcheng, Lin Honghui, Xie Aiqiong! Yao Shiquan (Photographer), Jiang Jin (Artist), Su Yandi (Composer), Chen Peiying (Composer) , Deng Qinghua (recording), Simon (Associate Director), Luo Shuqi (Director Assistant), Han Kechao (Associate Cinematography), Tan Qinglong (Editing), Huang Peihua (Makeup), Chen Xingrong (Setting), Shi Meicheng (Lighting), Wang Dingkun ( Lighting), Gu Jiadong (stunt design), Dan Hua (stunt photography), Ou Da (producer), Zeng Chang (theater director), Guangdong Qiong Theater Band (performance), Guangdong Qiong Theater (performance).
sheng ming de huo hua	Dongfang! Cinematography), Hu Qiangsheng (Art), Xiang Yin (Composer), Hong Jiahui (Recording), Li Yanjiang (Lighting), Shao Qiyong (Lighting), Li Xianjue (Stage Director), Song Guoyi (Stunt Cinematography), Sun Chaode (Stunt Design), Chang Xiuxia (director assistant), Bai Junxin (makeup), Xue Qiang (editing), Shaanxi Provincial Music Troupe Symphony Orchestra (performance), Qiu Mingde (conductor), Xi&#39;an Song and Dance Theater (dance), Chinese People&#39;s Liberation Army Combat Art Troupe (singing) , Pang Chunfa (conductor).
shang xiao yun wu tai yi shu	Sangfu! ? Shang Xiaoyun, Xiao Shengxuan, Shang Changchun, Shang Xiaoyun, Shang Changlin, Shang Changrong, Fang Yingpei, Tian Rongfen! Lian Cheng (Director of Photography), Ling Xuan (Photographer), Ai Nong (Artist), Wang Fei ( Artist), Li Yaodong (Music Editor), Chen Yudan (Recording), Li Endeak (Makeup), Liu Bin (Associate Director), An Qingyun (Assistant Director), Xu Fengwen (Lighting), Yao Shougang (Director Assistant), Song Guoyi (Stunt Photography), Sun Chaode (special effect design), Yu Ying (editing), Chen Xin (theater director), Song Baolin (drumman), Li Rongyan (playing the piano), Bai Zonghao (dizi), Xu Zhenlin (erhu).
qiao tai shou luan dian yuan yang pu	Zhang Bo! Wu Boqi, Zhou Jing? Xiaofang, Luo Yuzhong, Liu Chengji, Jinghuan, Dai Xueru, Situ Huicong, Cui Yaou, Xiaoting, Shu Yuanhui, Li Xiaoling, Yang Fu, Lei Bianying, Zhao Xuerong, Liu Jinding! Cao Weiye (Photographer), Xia Zhengqiu (Art), Chen Zhenghai (Art), Yang Wei (Music Design), He Guojing (Music Design), Liu Quan (Music Design), Li Bojian (Recording), Liu Chengji (Art Direction), Chen Xi (Editing), Wang Wenxiang (Stage Director) ), Zeng Xiandi (assistant director), Liu Jichang (drummer), Zhang Shunqun (leading vocal), Zhu Sixiang (leading vocal), Chengdu Chuan Theater (performance).
bing shan shang de lai ke	Zhao Xinshui! Bai Xin? Liang Yin, Abdulmiti, Gu Yuying, En Hesen, Turdi Musa, Ma Bufu, Ayi Xiamu, Zhang Chongxiao, Bai Dezhang, Zhang Hui, Wang Chunying, Song Baoyi, Dawu Ti, Maimai Tisilifu, Ubuli Haier! Zhang Hui (photography), Shi Weijun (art), Lei Zhenbang (composition), Lin Bingcheng (recording), Gulimer (custom consultant), Zhang Fengxiang (assistant director), Liu Chunhai (stunt photography), Wen Yakui (stunt design), Wang Fengwu (lighting), Li Shuren (setting), Gong Minghui (painting), Zhao Huiheng (drama), Zhou Hua (editing), Meng Jianhua (scene), Li Shouren (makeup) , Chen Guodong (props), Mrs. Wang (costume), Jing Ran (producer), Changying Orchestra (performer), Yin Shengshan (conductor).
hua wei mei	Fang Ying! Wu Zuguang? Zhao Lirong, Ai Lijun, Li Yilan, Hua Yanru, Zhao Lianxi, Du Hongkun, Wang Suwen, Du Baoyu, Zhang Defu, Li Wenzhi, Song Guilan, Zhuang Juezhen, Xin Fengxia! Shu Xiaoyan (photography), Zhang Yao (artist) ), Li Junjie (art), Xu Wenhua (music design), Zhang Yutian (music design), Zhang Jianping (recording), Lin Ke (assistant director), Chen Huaiping (stage script adaptation), Lu Ziying (stage script adaptation), Yang Shiya (makeup), Wang Peizhen (makeup), Wang Wenqi (lighting), Li Shuren (scenery), Yao Chengyun (scenery), Cong Lianwen (assistant director), He Keren (scene), Ruan Fushan (editing), Niu Jingchun (drama), Chen Yumei (costumes) ), Geng Mingkun (costume), Gong Minghui (painting scene), Su Yunpeng (props), Zhang Jingping (producer), China Pingju Theater Orchestra (performing), Changchun Film Studio Band (performing), China Pingju Theater Troupe (show).
zi you hou lai ren	Yu Yanfu! Chi Yu, Luo Jing? Qi Guirong, Zhao Lian, Che Yi, Han Yan, Yin Zhiming, Ma Shufu, Wang Yansheng, Zhang Hui, Jing Jie, Sun Xiaofei, Zhao Baohua! Meng Xiandi (photography), Xu Wei (art) , Quan Rufeng (Composer), Wang Fei (Recording), Jing Jie (Associate Director), Zhang Jianyou (Assistant Director), Liu Shuihang (Producer), Zhang Zhaorui (Story Manager), Jiang Kegui (Lighting), Qi Xingjia (Scene) , Zhou Yingzhen (editing), Zhang Deyong (setting), Wang Bingrui (makeup), Hu Chen (costume), Zhao Jingyun (props), Shanghai Film Orchestra (performance), Wang Zongjian (conductor).
chao yang gou	Zeng Weizhi! Yang Lanchun? Wei Yun, Wang Shanpu, Gao Jie, Ma Lin, Chen Hong, Dong Fang, Gao Songxi, Han Dengqing, Yang Huarui, Zhu Yi, Chen Xinli, Sun Dazhen, Li Suping, Zhu Fan, Liu Ling, Feng Wenjing, Ma Hui! Zhang Hui( Cinematography), Wang Chong (Artist), Wang Jixiao (Music Design), Zhang Yutian (Music Design), Jiang Hongxuan (Music Design), Huang Lijia (Recording), Jiang Shusen (Assistant Director), Bi Zepu (Makeup), Sun Zhenshan (Lighting ), Hou Chong (scene setting), Liu Fei (assistant director), Meng Jianhua (scene), Zhao Shulian (editing), Li Chunchan (costume), Su Yunpeng (props), Ji Guoxiang (painting scene), Yang Wenhao (production director ), Yang Lanchun (stage director), Xu Xin (stage director), the band of the Third Troupe of Henan Yu Theater (performing), Wang Jixiao (conductor), the third troupe of Henan Yu Theater (performing).
wo men cun li de nian qing ren (xu ji)	Su Li, Yin Yiqing! Ma Feng? Li Yalin, Jin Di, Liang Yin, Song Leijuan, Liu Zengqing, Lu Guilan, Zhang Yan, Ren Yi, Ma Yu, Li Xiaogong, Sun Yu, Li Xida, Yang Xinyuan, Ren Weimin, Li Tiefeng, Pu Ke, Wang Jianhua, Zhuang Yan, Liu Tongyan, Wen Xianglin! Guo Zhentong (photography), Tong Jingwen (art), Zhang Dichang (composition), Que Jingxiu (recording), Qiao Yu (lyricist), Guo Lanying (solo), Liu Wenhua (assistant director), Bai Min (special effects artist) , Liu Chunhai (Stunt Photography), Zhou Maowen (Lighting), Xiao Yongsheng (Setting), Zu Shuzhi (Editing), Yao Yubao (Makeup), Liu Renyi (Costume), Wang Chengdong (Props), Sun Mingzhu (Stage Director), Li Li Hua (Assistant Director), Hua Ke (Scene Record), Changying Orchestra (Performer), Yin Shengshan (Conductor).
man yi bu man yi	Yan Gong! Fei Ke, Zhang Huaner, Yan Gong? Fang Xiaoxiao, Zhang Huaner, Gu Yuee, Xiao Yang Tianxiao, Ding Fengying, Yang Tianxiao, Sheng Hongzhuang, Tan Fenglin, Ding Yin, Zhou Xiaoyan, Fang Bo, Yuan Muer, Huang Ying, Nie Cifeng, Gu Wenling, Du Jieqi, Wang Weina, Ye Xiazhen, Fan Lina, Qian Ruirong, Zhang Huanmeng, Wang Xiaofeng, Li Jie, Gu Xiaosheng, Yin Yubin, Lu Chensheng! Fang Weice (photography), Lu Gan (art), Jiang Wei ( Composer), Shen Guli (Recording), Li Junjie (Associate Artist), Zhou Guangyu (Stage Manager), Wang Wenqi (Lighting), Zhou Tengyun (Setting), Lin Ruwei (Assistant Director), Keren (Scene), Gao Yongan (Scene) ), Wang Daru (editing), Zhang Litang (makeup), Bi Lihai (makeup), Chen Yumei (costume), Nie Shixiang (props), Wu Zhongchen (props), Hao Weiguang (producer), Changying Orchestra (performance), Yin Shengshan (conducting), Suzhou Farce Troupe (performance), Changzhou Farce Troupe (perform), Wuxi Farce Troupe (perform), Wuxi Quyi Troupe (perform).
liang jia ren	Yuan Naichen! Lin Mochen? Fang Hua, Wang Jianhua, Chen Xuejie, Wang Yansheng, Huang Ling, Huo Deji, Liu Bohong, Liu Ru, Bai Ruitong, Gao Ping, Zhang Zhongxi, Xu Lan! Gu Wenhou (photography), Li Fan (art), Lei Zhen Bang (Composer), Hong Di (Recording), Chang Zhenhua (Assistant Director), Hao Hanzeng (Lighting), Wang Enchun (Story Manager), Qiu Yucai (Setting), Cong Lianwen (Assistant Director), Zhao Ruiqi (Scene), Yang Bingkun ( Editing), Li Shouren (makeup), Li Rongwei (costume), Chen Guodong (props), Li Hongxue (painting), Nie Shichang (producer), Changying Orchestra (performance), Yin Shengshan (conductor).
qiang tou ma shang	Cai Zhenya! Yang Cunbin, Wang Yuanmei, Su Xuean, Xu Ziquan? Yu Zhenfei, Hua Chuanhao, Wang Chuansong, Yan Huizhu, Liang Rongyin, Zheng Chuanjian, Gu Zhaolin, Zhang Fengyun, Cheng Zhixiong, Li Jia, Li Qiuyu! Wang Chunquan (photography), Liu Xueyao (artist) ), Zhu Chuanming (composition), Lei Zhenbang (composition), Lin Bingcheng (recording), Rong Lei (assistant director), Ji Guoxiang (painting scene), Zhang Hongyu (painting scene), Liu Chaoyuan (setup).
bing xue jin da lai	Zhu Wenshun! Guan Monan? Li Songzhu, Pu Ke, Shi Kefu, Xia Peijie, Bai Yingkuan, Li Ying, Zhang Chongxiao, Zhang Hui, Gu Qian, Jin Lin, Chen Xiang, Han Min, Wei Qian, Yan Huang! Bao Jie (Photographer) , Liu Jinnai (artist), Lou Zhanghou (composition), Tong Zongde (recording), Lin Ke (assistant director), Wang Shuchen (lighting), Yao Chengyun (setting), Wang Shubin (drama), Han Min (assistant director), Liu Wenyu ( Scene), Ruan Fushan (editing), Ji Guoxiang (painting), Li Jingwen (makeup), Liang Yantian (costume), Jia Yisan (props), Zhang Jingping (producer), Yanbian Song and Dance Troupe (performance), Yanbian Art School ( performance), Changying Orchestra (performance), An Guomin (conductor).
fen shui chang liu	Sha Meng, Fu Jie! Hu Zheng, Sha Meng? Gao Baocheng, Wang Zhigang, Zhang Ping, Li Renlin, Guo Jun, Zhao Ziyue, Yin Zhuli, Guo Shutian, Du Defu, Yuan Mei, Yao Xiangli, Ling Yuan, Chen Lizhong, Huang Zhong, Yu Ping, Cheng Hankun, Guo Zhongliang, Sun Zhen, Li Yunong, Sun Cong, Zhao Wande, Wang Kaiji! Yang Jiming (photography), Xu Xiaoxian (photography), Wu Shenghan (photography), Yu Yiru (art), Mo Renji (art), Gao Ruxing (composition), Cai Jun (recording), Zhang Jiake (recording), Gao Ruxing (lyricist), Li Lili (assistant director), Wang Fuchen (lighting), Zhao Xinming (lighting), Wang Xizhong (makeup), Yan Shanghua (editing), Li Bingzhong (producer), Cai Ru Bin (producer), Wang Ai&#39;ai (solo), Meng Guibin (solo), Beijing Film Orchestra (performer), Yao Guanrong (conductor).
hong he ji lang	Wei Rong! Liu Wanren, Cheng Shirong, Wu Yi? Li Mingjie, Yang Jianye, Qiu Yuzhen, Lu Fei, Village, Guo Shutian, Wang Yunxia, ​​Huang Fei, Wang Binglin, Li Jianguo, Lao Dingming, Huang Zhong, Li Jian, Zhou Senguan, Li Jingbo, An Zhenjiang, He Shouwen, Li Lin, Ge Cunzhuang, Zhou Ting, Zhang Ying, Zhu Dexiong, An Ran, Zheng Baomin! Chen Guoliang (Photography), Chen Yiyun (Art), Ma Ke (Composer), Liu Shida (Recording), Qin Han (Assistant Director), Liu Hongwen ( Special Effect Artist), Men Yufeng (Special Effect Artist), Wang Zhimin (Special Effect Artist), Zhang Erchan (Special Effect Cinematography), Chen Chen (Special Effect Cinematography), Gu Derong (Editing), Yang Yongchun (Lighting), Cao Zengyin (Producer), Xinying Orchestra (performer), Meng Guibin (solo), Yao Guanrong (conductor).
zao chun er yue	Xie Tieli! Xie Tieli? Sun Daolin, Xie Fang, Shangguan Yunzhu, Gao Bo, Fan Xuepeng, Wang Pei, Liu Zhao, Ma Jia, Zhang Jun, Huang Suying, Han Yan, Zhou Senguan, Yu Ping! Li Wenhua (photography), Chi Ning (artist) ), Xiao Bin (art), Jiang Dingxian (composition), Fu Yingjie (recording), Qi Yuling (editing), Xu Heqing (lighting), Sun Yuemei (makeup), Du Zi (producer), Ma Shaokong (producer), Yu Qing (Associate Director), Central Orchestra (Performer), Han Zhongjie (Conductor).
xiao bing zhang ga	Cui Wei, Ouyang Hongying! Xu Guangyao? Angie Si, Wu Keqin, Li Xiaoyan, Zhang Ping, Zhang Ying, Yu Shaokang, Li Jian, Li Mengyao, Yu Zhongyi, Wang Bingyu, Zhou Senguan, Huang Suying, Cheng Hankun, Yuan Qili, Hou Guanqun, Cheng Xueqin, Ge Cunzhuang, Wang Shu, Guan Zongxiang, An Ran, Chen Zhijian, Feng Shun! Nie Jing (photography), Qin Wei (art), Cheng Rongyuan (art), Liu Zhuang (composition), Wang Yunhua (recording), Yuan Yuehua (assistant director), Fu Zhengyi (editing), Hu Chunmei (makeup), Zhao Guofa (lighting), Hu Qiming (producer), Zhang Qi (producer), China Central Broadcasting Chinese Orchestra (performer), Peng Xiuwen (conductor).
chun yan zhan chi	Li Enjie, Marlu! ? Wuhan Acrobatic Troupe, PLA Advance Acrobatic Troupe, China Railway Art Troupe Acrobatic Troupe, Chongqing Acrobatic Troupe, Shenyang Acrobatic Troupe, Qiqihar Acrobatic Troupe, Luda Acrobatic Troupe, Ministry of Metallurgical Art Troupe Acrobatic Troupe, China Acrobatic troupe! Chen Guoliang (photography), Wang Zhaolin (photography), Chen Yiyun (art), Qin Pengzhang (music), Lu Xianchang (recording), Sun Yumin (recording), Xu Heqing (lighting), Shao Jie (makeup), Li Min (editing), He Yun (producer), Wang Bin (producer), China National Traditional Orchestra (performer), Qin Pengzhang (conductor).
mu gui ying da zhan hong zhou	Cui Wei, Chen Huaiai! Cui Wei? Liu Xiurong, Zhang Chunxiao, Zhu Bingqian, Wang Mengyun, Li Chuncheng, Wang Rongzeng, Li Guang, Chen Guowei, Wang Zhongyu, Kong Xinyuan, Liu Changsheng, Liu Xizhong, Liu Xueqin! Huang Xinyi (photography), Qin Wei ( Art), Huang Jinlu (music design), Yang Jinting (music design), Chen Yanxi (recording), Sun Hongkui (makeup), Fu Zhengyi (editing), Zhao Xinming (lighting), Li Zhenhua (painting), Li Baolan (director assistant) , Hu Qiming (producer), Huang Zhaoyi (producer), Zhang Guiliang (conductor), Tang Jiying (conductor), Chinese Opera School Experimental Peking Opera Troupe (performer).
xiong mei tan bao	Gao Zheng! Chen Bojun, Gao Zheng? Wang Shaoping, Li Daojun, Zhou Yiqin, Deng Nan, Zhi Shiming, Wu Yewen, Zhang Yi, Zhou Zhiqing, Da Shichang! Xu Qi (Photography Consultant), Wang Zhichu (Photography), Ding Chen (Art Consultant), Xie Yuqian (Artist), Zhang Linyi (Composer), Wu Ying (Recording), Ge Yongliang (Stunt Design), Kong Jicheng (Stunt Photography), Tian Zhigao (Makeup), Zhang Chun (Editor), Zhao Guangpei (Director Assistant), Wu Yigong (director assistant), Xu Jin (producer), Zhang Wanchun (producer), Shanghai Film Orchestra (performer), Chen Chuanxi (conductor).
