qing shan lian;Zhao Dan, Xu Tao, Qian Qianli;Ai Mingzhi, Zhao Dan, Xu Tao, Qian Qianli;Zhao Dan, Gao Bo, Zhu Xijuan, Wu Wenhua, Huang Daliang, Zhou Kangyu, Qi Mingyuan, Xie Yibing;Huang Jianfeng (art), Shang Yingletuan (band play), Zhou Dingwen (clip), Qian Qianli (executive director), Qiu Yiren (photography), Lin Bingsheng (recording), Zhou Menglei (make up), Fan Houqin (photography), Wang Yunjie (composing), Shen Jianhua (executive-producer), Chen Chuanxi (conductor)
a shi ma;Liu Qiong;Ge Yan, Liu Qiong;Yang Likun, Bao Sier, Han Fei, Cui Chaoming, Huang Qiongying, Liu Jie, Feng Qi, Bai Wenfen, Le Shuizhi, Sun Xiushan, Sha Yumei, Li Longzhu, Wu Lihua, Zhang Nan, Yang Guizhen, Zhao Chuyu, Ma Huixian, Yin Peixian, Cao Quandi, Yin Shaobo, Wang Naiwen, Long Xiang, Yan Xueheng, He Shaolin, Chen Xuansheng, Zhou Peiwu, Yang Zhenan, Yin Fugang, Ma Zhixin, Xie Dida;Du Lihua (singer), Hu Songhua (singer), Ge Yan (composing), Ding Chen (art), Jiang Yusheng (deputy director), Yun Nanrenminyishujuyuangewutuan (appearing), Li Guangtian (literary consultant), Ren Ping (choreography), Lv Zailiang (Fashion Design), Chen Zhonghao (executive-producer), Liu Mingyi (singer), Li Zhijie (stunt design), Lin Fuzeng (matte), Jin Xiaocai (singer), Cheng Zhenhua (singer), Shang Hailetuan (band play), Si Tuhan (conductor), Shen Weikang (trick photography), Luo Zongxian (vocal director), Yao Yongfu (make up), Pu Weizhong (trick photography), Shang Haihechangtuan (chorus), Mao Difang (choreography), Chen Xiangxing (clip), Zhi Guang (Fashion Design), Miao Zhenyu (recording), Xu Qi (photography), Chen Chuanxi (conductor)
feng shou zhi hou;Xu Tao;Shen Fu, Xu Tao;Wang Yumei, Guo Dianchang, Gao Ruping, Yuan Yaodong, Liu Guifang, Jia Zhongqian, Liu Ziyun, Ding Lihua, Yang Zhenxing, Shao Li, Sun Chuanxin, Zhong Xinghuo, Du Fei, Wang Tianyun, Wang Zhixiu, Wang Qinglian, Fang Xiangnan;Shang Yingletuan (band play), Xiao Zhen (stunt design), Wang Dawei (deputy director), Ding Chen (art), Shen Chuanti (clip), Tian Zhigao (make up), Wu Chengyong (executive-producer), Wang Yunjie (conductor), Kong Jicheng (trick photography), Lu Zhongbo (recording), Xu Qi (photography)
li shan zi;Zheng Junli;Wang Lian;Zhang Ruifang, Zhang Yan, Lin Bin, Kang Tai, Wen Xiying, Wang Qi, Zhao Mao, Shi Shugui, Lu Ming, Zhi Shiming, Fan Xuepeng, Zhang Wenrong, Wu Yunfang, Bao Kuisheng, Mao Lu;Ge Yan (composing), Feng Sizhi (photography), Dai Shengchao (trick photography), Po Yongyi (deputy director), Zhu Chaosheng (clip), Wang Zhichu (photography), Zhou Hengliang (recording), Jiang Yisu (stunt design), Yao Yongfu (make up), Shang Yingletuan (band play), Hu Dengren (art), Lin Fuzeng (matte), Luo Congzhou (photography), Yan Bili (deputy director), Yan Bianchaoxianzuzizhizhougewutuanminzuledui (band play), An Guomin (conductor), Bi Likui (executive-producer), Chen Chuanxi (conductor)
bai qiu en dai fu;Zhang Junxiang, Li Shutian, Gao Zheng;Zhang Junxiang, Zhao Tuo;Tan Ningbang, Cun Li, Ying Ruocheng, Xing Jitian, Wu Xue, Yang Zaibao, Chen Lizhong, Tian Hua, He Liji, Shi Wei, Zhong Xinghuo;Wu Yincheng (total photography), Wu Jianghai (recording), Ma Linfa (photography), Le Yuhou (make up), Xu Jin (production manager), Lv Qiming (composing), Yao Di (conductor), Zhu Chaosheng (clip), Kou Jiwen (photography), Shang Haidianyingletuan (band play), Han Shangyi (artist)
jia ting wen ti;Fu Chaowu;Hu Wanchun, Fu Chaowu;Zhang Fa, Zhang Liang, Zhao Lian, Xie Yibing, Hong Xia, Zhang Yi, Zhang Xiaoling, Xuan Jinglin, Wu Yin, Su Yin, Gao Xiaoou, Yu Chong, Zhang Hongmei;Shang Yingletuan (band play), Xiao Heng (composing), Zhang Hongmei (assistant director), Lu Junfu (photography), Zhang Jiashan (clip), Chi Xidao (executive-producer), Gong Jianqing (recording), Lv Qiming (conductor), He Ruiji (artist), Yang Longsheng (make up)
ni hong deng xia de shao bing;Wang Ping, Ge Xin;Shen Ximeng;Xu Linge, Gong Zipi, Ma Xueshi, Yuan Yue, Liao Youliang, Liu Hongsheng, Tao Yuling, Ding Ni, Wang Shixue, Wu Bin, Zhang Naixia, Yu Xiaomei, Li Chuandi, Li Enqi, Jiang Manpu, An Jiaxiang, Jin Jia, Gui Buyun, Yuan Zhiyuan;Huang Shaofen (photography), Chen Weicang (trick photography), Shen Xiyuan (executive-producer), Xu Keji (art), Zhang Hanchen (art), Lv Qiming (conductor), Zhu Jinshun (clip), Ding Bohe (recording), Shang Yingletuan (band play), Ni Yifei (make up), Cao Youguang (stunt design), Wang Jie (assistant director), Lv Wei (assistant director), Chen Yun (make up)
xue bei;Gao Heng;Collective creation represented by Li Hongxin;Wei Heling, Shangguan Yunzhu (French), Zheng Jiasen, Wu Yewen, Li Baoluo, Liang Ming, Mu Hong, Han Fei, Yu Mingde, Gu Yelu, Zheng Min, Chen Shu, Yu Fei, Gao Xiaoou, Bao Qi, Yu Zhenhuan, Shi Ling;Ji Ming (composing), He Lu (deputy director), Wu Hua (recording), Shang Yingletuan (band play), Li Ping (make up), Zhang Yushan (stunt design), Cao Lei (guide), Zhang Huijun (assistant director), Zhou Guozhu (clip), Wang Yuebai (art), Cao Weiye (photography), Mei Yunxi (trick photography), Tao Kan (executive-producer), Chen Chuanxi (conductor)
an bian ji lang;Yuan Xian;Zheng Hong, Meng Jie, Yuan Xian;Zhao Ruping, Kong Rui, Kong Xiuzhen, Qu Yun, Liu Jiaoji, Li Jiufang, Zhang Lianfu, Wei Meiling, Shen Huafen, Yi Xiaodou, Tang Ke, Lu Jiaying, Wang Xiaozhong, Zhang Shanfu, Meng Qingfang, Liu Zheng;Zhu Lutong (photography), Meng Zhangan (make up), Zhang Yingletuan (band play), Ren Huixing (artist), Cai Jiwei (photography), Gu Dexian (deputy director), Hua Bin (clip), He Ru (trick photography), Guo Dazhen (recording), Li Kewu (conductor), Ma Wanliang (executive-producer), Gong Zhiwei (composing)
dai bing de ren;Yan Jizhou;Xiao Yu, Yan Jizhou;Hong Wansheng, Huo Deji, Zhang Hengli, Hu Qufei, Li Jiufang, Gao Baocheng, Wang Zhigang, Wang Lianhai, Lv Guilan, Yuan Xia, Guan Shuzhen, Lu Boyan, Li Xiaoqing, Wang Yi;He Baoding (recording), Zhong Guorenminjiefangjunzongzhengzhibuwengongtuangewutuan (chorus), Shang Yingletuan (band play), Zhang Dongliang (photography), Zhang Zhichu (executive-producer), Xu Jianxin (make up), Wang Ronghua (clip), Cao Jinyun (photography), Shang Rongguang (art), Yan Ke (composing), Zhao Yunqing (solo), Chen Chuanxi (conductor)
lei feng;Cui Jiajun, Feng Yifu, Dong Zhaoqi;Ding Hong, Lu Zhuguo, Cui Jiajun, Feng Yifu;Dong Jintang, Yang Guifa, Dang Tongyi, Yang Qinhua, Yu Chunmian, You Lin, Zhou Baoping, He Yanfeng, Jing Chunhan, Yang Chengxuan, Yan Xiaopeng, Xu Li, Qu Yun;Liu Qian (art), Fu Gengchen (composing), Hu Songhua (solo), Yang Qingwei (executive-producer), Jing Mukui (deputy director), Han Zhongjie (conductor), Zhao Lvzhu (lead singer), Wang Shilin (lead singer), Zhong Yangletuan (band play), Xue Yunhua (clip), Zhong Yangrenminguangbodiantainvshengguangbohechangtuan (band play), Yu Shaohua (lead singer), Wu Hanbiao (recording), Li Erkang (photography), Zhou Guangqi (lead singer)
fen shui ling;Li Jun;Li Yang, Lu Zhuguo;Zhang Yongshou, Zhou Zhengyu, Liu Jiaoji, Gao Baocheng, An Qi, Liu Lei, Yan Xiaopeng, Wu Fan, Wei Meiling, Zhu Yizhi, Yang Chengxuan, Hong Wansheng, Wang Xinjian, Zhang Shanfu, Li Peilin;Chen Jun (photography), He Baoding (recording), Liu Jichen (make up), Bei Jingdianyingletuan (band play), Liu Zhanlin (conductor), Liu Hong (make up), Xu Run (artist), Gong Zhiwei (composing), Luo Yu (clip), Li Juren (executive-producer)
xu ri dong sheng;Shen Yan;;;Chen Jun (photography), Gao Jiuling (photography), Zhu Lutong (photography), Fang Xuzhi (artist), Zhao Song (deputy director), Li Guizhi (make up), Liu Jingsheng (artist), Yang Sen (editing), Zhang Yi (deputy director), Zhu Junsan (recording), Wang Yongguo (executive-producer)
dong feng wan li;Shen Yan;;;Chen Jun (photography), Gao Jiuling (photography), Zhu Lutong (artist), Zhu Xing (make up), Fang Xuzhi (artist), Zhao Song (deputy director), Li Guizhi (make up), Liu Jingsheng (artist), Yang Sen (editing), Zhang Yi (deputy director), Zhu Junsan (recording), Wang Yongguo (executive-producer)
ni feng qian li;Fang Huang;Zhou Wancheng, Fang Huang;Ma Yi, Zhang Ziliang, Li Jianlin, Ding Tiebao, Gang Xiaoguang, Bai Mu, Fu Botang, Song Dewang, Wang Mei, Lan Gu, Jiang Rui, Guan Peng;Guo Shushi (make up), Yao Shiquan (photography), Ma Wei (trick photography), Zhang Yunqiao (art), Lan Gu (deputy director), Guang Zhouletuan (band play), Liang Lizhu (composing), Deng Qinghua (recording), Tao Yi (executive-producer), Yang Hua (conductor), Gu Jiadong (stunt design), Yan Yaoguang (stunt design), Kang Yongtao (illumination), Dong Huanyao (clip), Zhang Jie (deputy director)
liu ming zhu;Tan Youliu;Zheng Wenfeng;Fan Zehua, Zhang Zhangcheng, Hong Miao, Chen Wanxi, Zhu Chuzhen, Weng Miaohui, Li Tingbo, Wang Yuefang, Zheng Caiyue, Wu Weixiong, Wu Muquan, Xu Yongshu, Ye Qingfa, Yi Xishen;Li Guanjun (clip), Huang Peihua (make up), Shen Minhui (photography), Gu Jiadong (stunt design), Huang Chiming (art), Zhao Yibing (executive-producer), Li Ming (deputy director), Chen Hanquan (lead), Dan Hua (trick photography), Ma Hui (composing), Lin Guang (recording), Guang Dongchaojuyuanqingnianjutuan (appearing)
tian shan de hong hua;Cui Wei, Chen Huaiai, Liu Baode;Ou Lin;Fa Diha, Mutreve (Uyghur), Alibek (Uyghur), Sa Heida, Berthan (Uyghur), Ba Yahong, Zhou Wenjie, Mu Hatai, Variola (Uyghur), Re Xida, Aubakr (Uyghur), Minna Waner (Uyghur), Abdullah (Uyghur), Nu Ertan, Su Letan, Mutarif (Uyghur), Mukhtar (Uyghur), A Ban, Ka Rimu;Ha Maiti (lead singer), Li Xianjue (theater director), Hong Jiahui (recording), Wang Lian (clip), Ren Zihua (theater director), Chi Ning (art), Zhang Jingnan (art), Sebihazi (Uyghur) (consultant), Pa Timan (solo), Xu Youfu (composing), Fu Zhengyi (clip), Bei Jingdianyingletuan (band play), Sun Hongkui (make up), Lin Jing (photography), Zhao Xinming (illumination), Zhong Yangguangbohechangtuan (chorus), Li Yanjiang (illumination), Nie Jing (photography), Feng Guangtao (conductor), Chen Yanxi (recording), Ha Huanzhang (consultant)
shan cun kuai ji;Yin Yiqing;Yang Runshen;Guo Yun, Ai Hongli, Du Defu, Pan Shulan, Huang Ling, Li Keming, Gao Ping, Xia Peijie, Tian Lie, Zhang Juguang, Song Xuejuan, Sun Xiaofei, Wei Qian, Li Ziqiang, Liu Zhenzhong;Hong Bo (recording), Zhang Yingletuan (band play), Chen Ming (composing), Zu Shuzhi (clip), Zhao Shulian (clip), Tong Jingwen (art), Li Kewu (conductor), Liu Li (executive-producer), Zheng Baosen (make up), Que Jingxiu (recording), Zhang Cui (photography), Wang Feng (deputy director)
san jin shan cheng;Zhang Fengxiang;Sai Shili;Liang Yin, Zhang Jiqiang, Zhang Zhangbo, Wang Jianhua, Shi Tian, Zhang Juguang, Sun Xiaofei, Zhang Yan, Li Gan, Song Baoyi, Shen Dacheng, Li Yuenian, Fang Hua, Wang Jieren, Sun Ao, Jin Lin, Cui Chaoming, Tian Lie;Zhang Yingletuan (band play), Zhao Fushun (make up), Zu Shuzhi (editing), Shang Dehui (fireworks), Yin Shengshan (conductor), Sun Shixiang (art), Wang Yongkang (stunt design), Chen Ming (composing), Han Min (deputy director), Zhang Zhaorui (executive-producer), Peng Shouren (trick photography), Wang Guizhi (art), Wu Guojiang (photography), Que Jingxiu (recording)
jing po gu niang;Wang Jiayi;Yang Su, Li Jianyao, Wang Jiayi;Mei Pu Ma Lu (Jingpo), Mu Ding Ma Du (Jingpo), Da Qi, Zhang Yuan, Su Mai, Shi Mabo, La Dong Yin Bo (Jingpo), Li Wenwei, Le Pai Ma Rui (Jingpo), Wang Yansheng, Bai Yingkuan, Liu Hanpu, Liu Bohong, Du Fengxia, Zhou Wenbin, Che Xuan;Wang Chunquan (photography), Zhang Yingletuan (band play), Liu Xueyao (art), Cao Zhulin (executive-producer), Zhou Hua (editing), Yin Shengshan (conductor), Li Shouren (make up), Lei Zhenbang (composing), Lin Bingcheng (recording), Zhang Fengxiang (deputy director)
“te kuai” lie che;Zhao Xinshui;Zheng Fucheng, Zhao Xinshui;Lu Guilan, Sui Guifeng, Lu Tinglan, Chen Xuejie, Su Jianfeng, Yu Zhonglian, Shi Kefu, Huang Yanen, Rong Zhendong, Wen Xianglin, Wang Chunying, Zhang Chongxiao, Shao Wanlin, Wang Yansheng, Cui Chaoming, Sheng Linzhong, He Xiaoshu, Ma Loufu;Zhang Yingletuan (band play), Wang Lei (photography), Jiang Wei (composing), Yao Pinxiu (editing), Yin Shengshan (conductor), Zheng Baosen (make up), Shi Jiannan (conductor), Shi Weijun (art), Zhao Ruiqi (deputy director), Cai Guang (stunt design), Sun Hui (photography), Yu Kaizhang (recording), Hu Su (lyrics), Li Wanfu (executive-producer)
qing song ling;Liu Guoquan;Zhang Zhongpeng;Liu Xiaomei, Ao Wenbin, Li Rentang, Qi Huimin, Yan Benan, Zhang Baoru, Feng Lianjie, Wang Zhongli, Li Shunan, Liu Ying, Yang Huicun, Shen Fuyuan, Wang Hongbin, Tang Baoliang, Pan Liangzhu, Pang Jinwang;Liu Sheng (stunt design), Jiang Shusen (deputy director), Yin Shengshan (conductor), Zhang Yingletuanhaerbinshigejuyuan (band play), Ruan Fushan (clip), Yang Shiya (make up), Zhou Guangyu (executive-producer), Shu Xiaoyan (photography), Li Xiqian (trick photography), Li Junjie (art), Shen Guli (recording), Shi Wanchun (composing), Li Fan (art)
lu kao;Zhou Yu;Zhang Tianmin, Zhou Yu;Shi Xian, Chen Qiang, Ren Yi, Chen Xuejie, Liu Yushan, Liang Yin, Wen Xianglin, Bai Dezhang, Shen Dacheng, Zhang Chongxiao, Xia Peijie, Wang Jianhua, Shi Kefu, Wang Jieren, Zhao Shuyan;Zhang Yingletuan (band play), Wang Lei (photography), Jiang Wei (composing), Liu Ying (clip), Nie Shichang (executive-producer), Bi Zepu (make up), Hong Di (recording), Jiang Shusen (deputy director), Peng Shouren (trick photography), Chen Bingzhong (stunt design), Shi Weijun (art)
chuan qiang ji;Cai Zhenya;Gao Jialin;Zhang Xuemin, Wu Xiaolin, Wang Youtong, Yan Dihua;Ge Suizhi (music design), Zhang Yutian (music design), He Nanshengjingjutuan (appearing), Zhang Yingletuanminzuledui (band play), Zhou Naili (music design), Chang Derong (executive-producer), Zhang Shanlin (choreography), Zhang Jianping (recording), Zhang Zhenhua (music design), Zhou Yingzhen (clip), Yao Yubao (make up), Fang Weice (photography), He Nanshengjingjutuanledui (band play), Dong Ping (artist)
bai shan xin ge;Liu Wenhua, Lin Ruwei;Wang Che, Zhang Wenqi, Liu Zhong, Wang Che, Miao Zhongyi;Li Xiaoxia, Qin Zhiping, Zhang Guiqin, Guan Lizhu, Xu Deli, Guan Zhangrong, Gu Yuzeng, Zhang Yulan;Yao Yubao (make up), Zhang Yutian (music), Liu Ying (clip), Nei Bingchen (music), Cui Guanglin (music), Zhang Hui (photography), Tong Jingwen (artist), Wu Yu (executive-producer), Wang Fei (recording), Ji Linshengdifangxiqujuyuanerrenzhuanshiyandui (appearing)
yi ke hong xin;Wang Lan;Shan Xilinyimeihujutuan;Li Yingjie, Pei Qinglian, Fan Lin, Hao Shuling, Wang Manxi;Yan Ji (recording), Wang Tao (artist), Hua Ke (deputy director), Wang Binrui (make up), Guo Zhenting (photography), Zhang Yingminzuledui (band play), Hu Dianguo (executive-producer), Zhou Yingzhen (clip), Shan Xilinyixianmeihujutuanledui (band play)
jin yao chi;Ceng Weizhi;Si Chuanshengwenjiangzhuanqunongcunwenhuagongzuodui;Yang Changlin, Li Defang, Ye Weiying, Yin Dazhen, Fu Qiwen, Shen Derong, Yang Jiaqiong, Wang Changde;Li Yongsheng (make up), Yao Pinxiu (clip), Wu Qiwen (artist), Liu Li (executive-producer), Si Chuanshengwenjiangzhuanqunongcunwenhuagongzuodui (appearing), Tong Zongde (recording), Zhang Yingminzuledui (band play), Li Huailu (photography), Si Chuanshengwenjiangzhuanqunongcunwenhuagongzuoduiledui (band play), Wang Feng (deputy director)
duo duo hong hua xiang tai yang;Wang Yi;;;Wu Fengjiao (editing), Chen Ming (music editor), Zhang Hui (photography), Tong Jingwen (artist), Bai Chongyan (music editor), Zheng Baosen (make up), Wu Yu (executive-producer), Yu Kaizhang (recording), Wang Fei (recording), Liu Wenhua (deputy director)
jie zhen guo;Yu Yanfu, Ceng Weizhi;Tang Shanshijingjutuanjitichuangzuo;Zhang Haitao, Wang Zhangshan, Jin Mingsen, Geng Lingqiu, Zhou Jieying, Yan Junying, Deng Yuzheng, Feng Zhenhua, Ren Zhengchun, Sun Mingkun, Hu Chunlian, Wang Shaoying, Ren Yiting, Zhao Jingyi, Mu Lingyun, Zheng Fusheng, Wang Heyuan, Song Fushou, Li Aiguo, Zhao Wenjiang, Si Linhai, Ma Fuqing, Liu Shiji, Song Yaotian, Yang Baoluo, Yang Zijiang, Wang Shaofu, Ye Yinhua;Chen Qifen (music design), Yan Ji (recording), Yao Pinxiu (editing), Wang Binrui (make up), Wu Qiwen (art), Tang Shanshijingjutuanledui (band play), Li Guanghui (photography), Xu Rongkui (vocal design), Lu Gan (art), Hu Dianguo (executive-producer), Han Min (deputy director), Tang Shanshijingjutuan (appearing), Huang Lijia (recording), Zhang Yingminzuletuanledui (band play), Li Huailu (photography), Tang Jingle (music design)
lie huo zhong yong sheng;Shui Hua;Zhou Hao;Zhao Dan, Yu Lan, Li Jian, Zhang Ping, Cai Anan, Lin Ying, Pang Xueqin, Hu Peng, Zhao Ruping, Wang Yinshen, Fang Shu, Cai Songling, Xiang Kun, Ji Qiming, Yang Qitian, Han Yan, Li Daqian, Su Manyi, Chen Le, Li Renlin, Fast Gabriela (Spanish; src);Men Yufeng (special effects art), Zhang Jiake (recording), Zhu Xiaoqin (clip), Zhang Haishan (illumination), Yan Shanghua (clip), Cai Jun (recording), Zhang Erzan (trick photography), Yu Zhenyu (assistant photography), Zhong Yangletuan (band play), Li Delun (conductor), Qin Wei (art), Sun Yuemei (make up), Zhu Jinming (photography), Zhu Jianer (composing), Mi Jiaqing (special effects art), Wang Zhimin (executive-producer), Zhao Yuan (deputy director)
mei dian xin gong ren;Dong Kena;Tian Jinrenmingewujuyuan;Guo Zhenming, Liu Yuwen, Liu Tong, Lu Hongshu, Hao Yiqin, Hu Ziqin;Wang Xin (composing), Wang Xizhong (make up), Luo Cao (executive-producer), Liu Shida (recording), Zhao Guofa (illumination), Tian Jinrenmingewujuyuan (appearing), Xiao Bin (art), Li Wenhua (photography), Li Zhenhua (matte), Li Chongwang (conductor), Shao Yangzhen (clip)
shan cun jie mei;Zhang Zheng;Liu Houming;Gao Aisheng, Qiu Lili, Chen Lizhong, Guo Shutian, Huang Zhong, Huang Fei, Wang Zunshan, Sun Cong, Yu Liwen, Zhang Baoqiu, Zi Ming, Cheng Xueyin, Zhang Jinian, Zhou Ting;Yang Yuhe (art), Su Min (composing), Zhang Jiake (recording), Xu Xiaoxian (photography)
hong se bei lou;Shi Daqian;Shi Daqian;Cheng Hankun, Huang Zhong, Li Yunong, Han Yan, Du Defu, Cheng Xueqin, Zhu Yurong, Zhang Xian;Bei Jingdianyingletuan (band play), Luo Cao (executive-producer), Wang Yanqiao (composing), Zhang Wanxiang (make up), Me Wenru (clip), Xiao Bin (art), Luo Yurong (art), Cai Jun (recording), Feng Guangtao (conductor), Yu Zhenyu (photography), Wang Qishan (illumination)
long ma jing shen;Shi Yifu, Chang Gengmin;Li Zhun;Pang Jianmin, Lu Jingqi, Jia Linjing, Su Zheng, Wang Shanbao, Guo Yi, Zhang Yunxiang, Li Jian, Jia Heming, Jiang Hualin, Chen Yude, Shi Baokui, Wang Jichun, Wang Bian, Jin Meizhen;Hu Songhua (solo), Gu Derong (clip), Mo Renji (art), Li Guoliang (illumination), Bei Jingdianyingletuan (band play), Yao Guanrong (conductor), Sun Yumin (recording), Chen Chen (trick photography), Zhong Yanggejuwujuyuangejutuan (chorus), Lu Yi (composing), Zhu Jinming (photography), Feng Guixiang (make up), Huang Zhaoyi (executive-producer), Mi Jiaqing (special effects art)
hua bei qu ye yu hua ju wu tai yi shu pian (shang ji);Xie Tian, Xie Tian, Yi Ming;Bei Jingshijingxikuangwujumentougoumeikuangzhigongyeyuwenyizu, Zhao Qin from Baodi Commune, Wang Wenyu, Zhang Jiuying, Zhang Gangwei, Ji Tichuangzuo;Zhao Yuzhu, Liu Fuxiang, Xu Jinxue, Zhao Yizhen, Guo Guizhen, Zhang Jiuying, Wang Yuewu, Zhou Lianzhang, Zhai Yinping, Xing Shuxiang, Bai Lianzhi, Ping Zhangsheng, Wang Zhaocheng, Liu Wenliang, Qiao Xiaofeng, Li Ruizhi, Zhang Xiaojun, Wang Qinglian, Qi Shumin;Wang Yunhua (recording), Wang Zemin (recording), Ji Wenyan (deputy director), Li Ning (composing), Shan Xishengtaiyuanshizhigongyeyuyanchudui (appearing), Yu Zhenyu (photography), Su Hongwen (clip), Cheng Dexin (artist), Wang Zhaolin (photography), Yang Zongqi (clip), Zhang Qinghua (photography), Yu Fang (executive-producer), Liu Chunfu (illumination), Zhong Yangguangbominzuguanxianletuan (band play), Zhao Shuping (illumination), Wu Yan (make up), Chi Ning (artist), Shu Ye (composing), Zhan Qiang (clip), Bei Jingdianyingletuan (band play), Liu Zhanlin (conductor), Yao Guanrong (conductor), Ceng Xun (conductor), Wang Zhijian (executive-producer), Liu Shida (recording), Zhang Wanxiang (make up), Bei Jingshijingxikuangwujumentougoumeikuangzhigongyeyuyanchudui (appearing), He Beishengbaochixiannongminyeyuyanchudui (appearing)
hua bei qu ye yu hua ju wu tai yi shu pian (xia ji);Gan Xuewei, Xu Ke;Nei Mengguzizhiquhuhehaotetielubanshichuyeyuhuajudui, Gao Qinxian, Chen Zhenying;Sun Meirong, Xiao Guicai, Wang Chunfa, Wu Lei, Li Xipeng, Cui Wangyun, Zhao Haijin, Cheng Meiyun, Guan Jian, Du Lingbao, Li Shihua, Zhang Zhenyu, Huang Zhanhua, Liu Jianze, Zhang Bochuan, Zhao Wei, Liu Luping, Shi Xianzheng, Gao Qinxian, Li Songshan, Bai Baozhu, Feng Shiquan, Feng Funan, Zhang Youming, Li Baoyu, Wang Renhao;Zhang Xiande (artist), Tian Jinrenmingewujuyuan (band play), Han Zhongjie (conductor), Cai Jun (recording), Li Chongwang (conductor), Song Jie (deputy director), Zhong Yangletuan (band play), Fu Yingjie (recording), Yang Xueming (clip), Bei Jingbuduizhanshiyeyuyanchudui (appearing), Wang Zhimin (executive-producer), Jiang Guoliang (illumination), Li Youzhen (illumination), Yu Fang (executive-producer), Me Wenru (clip), Yun Xiang (composing), Hong Yuan (lyricist), Li Qianqiu (composing), Wu Shenghan (photography), Sun Yuemei (make up), Mai Xin (make up), Hu Hehaotetielubanshichuyeyuhuajudui (appearing), Huang Xinyi (photography), Cheng Rongyuan (artist), Chong Wang (composing)
mai niu 、ba gua yuan;Yi Ming, Zhang Zheng;Feng Jintang, Henan Fan-County Scriptwriting Group represented by Chen Jie, Dong Mingluan;Zhang Xiaofeng, Zong Donghai, Zhang Xinfang, Xu Guangsheng, Zhang Baolin, He Quanzhi, Shen Fengmei, Liu Lin;Yang Yuhe (artist), Yang Yongchun (illumination), He Nanshengzhoukouzhuanquyuediaojutuanledui (band play), Lv Xianchang (recording), Wang Yongsheng (music), Bei Jingdianyingletuan (band play), Guo Juhai (matte), He Nanshengqujutuan (appearing), He Yun (executive-producer), Lu Yi (music), Wang Fuchen (illumination), Wang Zhaolin (photography), Xu Guangnan (make up), Qi Yuling (clip), He Nanshengzhoukouzhuanquyuediaojutuan (appearing), Zhou Tingmei (clip)
san duo xiao hong hua;Xie Tian;Zhou Minzhen;Yuan Chuping, Su Qiumei, Lu Zhiyun, Fu Jinhua, Huang Jiaxue, Yang Aimin;Yang Yuhe (artist), Gao Jianqing (make up), Guo Juhai (matte), Zhang Jiake (recording), Xu Xiaoxian (photography), Guang Xizhuangzuzizhiqucaidiaojutuan (appearing), Qi Yuling (clip), Song Chen (music), Dai Haiping (music), Jiang Bo (stage director), Yang Yongchun (illumination)
lang tao gun gun;Cheng Yin;Cheng Yin;Qin Yi, Chen Ge, Peng Qiyu, Zheng Danian, Wei Rong, Gu Lan, Lu Fei, Xu Enxiang, Zhou Senguan, Cai Ming, Yu Shaokang, Shi Lin, Li Jian, Wang Bingyu, Li Yunong;Wang Zemin (recording), Wang Ruying (clothing), Liu Hongwen (special effects art), Du Mingxin (composing), Shao Yangzhen (editing), Wang Bin (executive-producer), Lv Xianchang (recording), Yao Guanrong (conductor), Chen Chen (trick photography), Hu Chunmei (make up), Wang Fuchen (illumination), Wu Zhenshan (props), Du Zi (executive-producer), Xin Yingletuan (band play), Gao Hongtao (photography), Yu Yiru (art)
xiao zu qiu dui;Yan Bili;Ren Deyao, Shi Fangyu, Lin Poye;Wang Jine, Shi Rong, Zhang Guoping, Liang Boluo, Li Baoluo, Xie Yibing, Wang Songping, Bao Fuming;Shang Yingletuan (band play), Zhou Dingwen (clip), Jin Longbao (executive-producer), Sun Jinshun (football coaching), Gu Wenhou (photography), Wu Ying (recording), Le Yuhou (make up), Shi Mingping (make up), Zhao Guangpei (assistant director), Wang Yunjie (composing), Fu Shuzhen (art), Chen Chuanxi (conductor)
huang sha lv lang;Jiang Yusheng;Wang Yuhu;Elliman Abdullah (Uyghur), Maimat Xie Lifu (Uyghur), Tursun Tohuti (Uyghur), Abdul Rahman (Uyghur), Yunus Abiti (Uyghur), Niyaz Momin (Uyghur), Liu Xueliang, Abdullah Maimat (Uyghur), Dawut Niyaz (Uyghur), Aisham Karim (Uyghur), Patam Reyiding (Uyghur), Sulaiman Rozi (Uyghur), A Basi, A Mina, Jia Mila;Kurban Ibrahim (Uyghur) (composing), Shang Yingletuan (band play), Wu Wenpu (assistant director), Chen Jinrong (recording), Chen Xiangxing (clip), Rozi Turti (Uyghur) (life advisor), Tian Zhigao (make up), Luo Congzhou (photography), Hu Zhuoyun (art), Gao Tian (composing), Shen Jianhua (executive-producer), Chen Chuanxi (conductor)
hong hua qu;Huang Zumo;Wu Xishiwenhuajuxiquchuangzuoyanjiushi;Mei Lanzhen, Wang Yunzhi, Sun Yongrong, Ji Meifang, Wang Binbin, Gu Guoying, Zhu Xiangrong, Zhang Baozhen;Chen Zhenxiang (photography), Pan Ben (assistant director), Wu Xishixijutuan (appearing), Wu Jianghai (recording), Chen Renjin (clip), Sun Weide (matte), Fang Zheng (executive-producer), Cheng Ruxin (composing), Xu Chengyu (composing), Zhou Menglei (make up), Jin Qifen (artist), Han Shangyi (artist)
